response_id,campaign_id,customer_id,response_date,responded
2241,3,241,2024-06-29,False
2242,3,242,2024-06-23,True
2243,3,243,2024-06-19,True
2244,3,244,2024-05-28,True
2245,3,245,2024-06-02,False
2246,3,246,2024-07-01,False
2247,3,247,2024-06-19,False
2248,3,248,2024-05-29,True
2249,3,249,2024-05-28,False
2250,3,250,2024-06-12,True
2251,3,251,2024-06-30,False
2252,3,252,2024-06-30,False
2253,3,253,2024-06-21,False
2254,3,254,2024-05-21,False
2255,3,255,2024-06-04,True
2256,3,256,2024-06-25,True
2257,3,257,2024-06-16,True
2258,3,258,2024-05-30,True
2259,3,259,2024-06-22,False
2260,3,260,2024-06-05,True
2261,3,261,2024-06-27,True
2262,3,262,2024-06-12,False
2263,3,263,2024-06-02,False
2264,3,264,2024-06-28,True
2265,3,265,2024-06-20,True
2266,3,266,2024-06-15,True
2267,3,267,2024-06-26,True
2268,3,268,2024-06-12,True
2269,3,269,2024-06-14,False
2270,3,270,2024-06-26,True
2271,3,271,2024-05-24,False
2272,3,272,2024-06-08,True
2273,3,273,2024-05-31,False
2274,3,274,2024-06-02,False
2275,3,275,2024-06-09,True
2276,3,276,2024-05-31,True
2277,3,277,2024-05-24,False
2278,3,278,2024-06-01,False
2279,3,279,2024-06-03,True
2280,3,280,2024-06-12,True
2281,3,281,2024-06-11,False
2282,3,282,2024-06-16,True
2283,3,283,2024-06-07,True
2284,3,284,2024-06-03,False
2285,3,285,2024-06-24,True
2286,3,286,2024-05-23,False
2287,3,287,2024-06-28,False
2288,3,288,2024-06-13,False
2289,3,289,2024-06-17,True
2290,3,290,2024-06-22,True
2291,3,291,2024-06-15,False
2292,3,292,2024-05-21,True
2293,3,293,2024-05-22,True
2294,3,294,2024-06-13,False
2295,3,295,2024-06-03,True
2296,3,296,2024-06-18,False
2297,3,297,2024-06-18,False
2298,3,298,2024-06-19,True
2299,3,299,2024-06-16,False
2300,3,300,2024-06-28,True
2301,3,301,2024-06-19,True
2302,3,302,2024-06-29,False
2303,3,303,2024-06-15,True
2304,3,304,2024-06-23,True
2305,3,305,2024-06-21,True
2306,3,306,2024-05-22,True
2307,3,307,2024-06-11,False
2308,3,308,2024-05-24,False
2309,3,309,2024-06-24,False
2310,3,310,2024-07-01,True
2311,3,311,2024-05-29,True
2312,3,312,2024-07-01,True
2313,3,313,2024-06-25,False
2314,3,314,2024-05-24,True
2315,3,315,2024-07-01,True
2316,3,316,2024-06-25,False
2317,3,317,2024-06-19,True
2318,3,318,2024-06-21,False
2319,3,319,2024-06-01,True
2320,3,320,2024-06-28,False
2321,3,321,2024-05-27,True
2322,3,322,2024-05-22,True
2323,3,323,2024-05-31,False
2324,3,324,2024-06-12,False
2325,3,325,2024-06-17,True
2326,3,326,2024-05-29,False
2327,3,327,2024-06-26,False
2328,3,328,2024-05-31,False
2329,3,329,2024-06-26,True
2330,3,330,2024-06-14,True
2331,3,331,2024-06-28,True
2332,3,332,2024-05-22,False
2333,3,333,2024-05-29,False
2334,3,334,2024-06-28,False
2335,3,335,2024-06-16,True
2336,3,336,2024-05-21,False
2337,3,337,2024-06-07,True
2338,3,338,2024-06-08,False
2339,3,339,2024-06-12,True
2340,3,340,2024-05-31,True
2341,3,341,2024-07-01,True
2342,3,342,2024-06-06,True
2343,3,343,2024-06-20,False
2344,3,344,2024-06-06,True
2345,3,345,2024-06-16,False
2346,3,346,2024-06-04,False
2347,3,347,2024-06-13,False
2348,3,348,2024-06-10,False
2349,3,349,2024-06-21,False
2350,3,350,2024-05-29,False
2351,3,351,2024-06-09,True
2352,3,352,2024-06-04,True
2353,3,353,2024-06-19,False
2354,3,354,2024-05-31,False
2355,3,355,2024-06-11,False
2356,3,356,2024-05-21,False
2357,3,357,2024-06-10,False
2358,3,358,2024-06-09,False
2359,3,359,2024-06-08,True
2360,3,360,2024-06-11,False
2361,3,361,2024-06-14,False
2362,3,362,2024-06-03,False
2363,3,363,2024-05-31,True
2364,3,364,2024-06-03,True
2365,3,365,2024-06-01,True
2366,3,366,2024-06-18,False
2367,3,367,2024-06-28,True
2368,3,368,2024-06-19,False
2369,3,369,2024-06-08,True
2370,3,370,2024-06-21,False
2371,3,371,2024-06-19,True
2372,3,372,2024-05-25,False
2373,3,373,2024-05-22,False
2374,3,374,2024-06-22,True
2375,3,375,2024-05-22,True
2376,3,376,2024-06-23,True
2377,3,377,2024-05-27,True
2378,3,378,2024-06-11,False
2379,3,379,2024-06-02,False
2380,3,380,2024-06-11,True
2381,3,381,2024-06-03,True
2382,3,382,2024-06-19,True
2383,3,383,2024-05-31,False
2384,3,384,2024-06-24,False
2385,3,385,2024-06-13,False
2386,3,386,2024-06-28,False
2387,3,387,2024-06-30,True
2388,3,388,2024-06-11,True
2389,3,389,2024-06-13,False
2390,3,390,2024-06-25,False
2391,3,391,2024-06-20,True
2392,3,392,2024-05-29,True
2393,3,393,2024-06-10,False
2394,3,394,2024-06-26,False
2395,3,395,2024-05-29,False
2396,3,396,2024-06-12,True
2397,3,397,2024-06-27,True
2398,3,398,2024-06-10,True
2399,3,399,2024-05-21,True
2400,3,400,2024-06-20,True
2401,3,401,2024-06-10,True
2402,3,402,2024-06-02,False
2403,3,403,2024-06-11,True
2404,3,404,2024-05-23,True
2405,3,405,2024-05-28,True
2406,3,406,2024-05-26,True
2407,3,407,2024-05-26,False
2408,3,408,2024-06-16,False
2409,3,409,2024-06-07,False
2410,3,410,2024-06-08,True
2411,3,411,2024-06-25,False
2412,3,412,2024-06-02,False
2413,3,413,2024-06-02,True
2414,3,414,2024-05-28,False
2415,3,415,2024-05-27,True
2416,3,416,2024-06-04,False
2417,3,417,2024-06-11,True
2418,3,418,2024-05-29,True
2419,3,419,2024-06-01,False
2420,3,420,2024-06-04,False
2421,3,421,2024-06-06,True
2422,3,422,2024-05-23,False
2423,3,423,2024-06-25,False
2424,3,424,2024-06-09,True
2425,3,425,2024-06-13,True
2426,3,426,2024-06-02,True
2427,3,427,2024-05-25,True
2428,3,428,2024-05-31,False
2429,3,429,2024-06-04,True
2430,3,430,2024-06-07,False
2431,3,431,2024-06-22,True
2432,3,432,2024-06-30,True
2433,3,433,2024-05-25,True
2434,3,434,2024-06-10,False
2435,3,435,2024-05-31,False
2436,3,436,2024-06-26,True
2437,3,437,2024-06-30,False
2438,3,438,2024-06-12,True
2439,3,439,2024-06-19,True
2440,3,440,2024-06-08,True
2441,3,441,2024-06-27,True
2442,3,442,2024-05-30,True
2443,3,443,2024-05-28,True
2444,3,444,2024-06-20,True
2445,3,445,2024-06-06,True
2446,3,446,2024-06-20,True
2447,3,447,2024-05-25,False
2448,3,448,2024-06-13,False
2449,3,449,2024-06-21,False
2450,3,450,2024-05-27,True
2451,3,451,2024-06-30,True
2452,3,452,2024-06-10,True
2453,3,453,2024-06-13,True
2454,3,454,2024-06-13,True
2455,3,455,2024-05-23,False
2456,3,456,2024-06-17,True
2457,3,457,2024-05-25,False
2458,3,458,2024-06-14,False
2459,3,459,2024-06-29,False
2460,3,460,2024-06-12,False
2461,3,461,2024-06-15,False
2462,3,462,2024-06-16,True
2463,3,463,2024-06-26,False
2464,3,464,2024-06-15,True
2465,3,465,2024-06-22,True
2466,3,466,2024-06-03,True
2467,3,467,2024-06-29,False
2468,3,468,2024-06-16,True
2469,3,469,2024-06-03,False
2470,3,470,2024-05-21,True
2471,3,471,2024-06-24,False
2472,3,472,2024-05-28,True
2473,3,473,2024-06-18,True
2474,3,474,2024-06-09,False
2475,3,475,2024-05-25,True
2476,3,476,2024-06-07,False
2477,3,477,2024-05-29,False
2478,3,478,2024-07-01,False
2479,3,479,2024-06-19,True
2480,3,480,2024-05-30,True
2481,3,481,2024-06-03,False
2482,3,482,2024-06-22,True
2483,3,483,2024-05-30,True
2484,3,484,2024-06-25,False
2485,3,485,2024-06-07,True
2486,3,486,2024-06-17,True
2487,3,487,2024-06-06,True
2488,3,488,2024-06-21,True
2489,3,489,2024-06-29,True
2490,3,490,2024-06-10,False
2491,3,491,2024-05-22,True
2492,3,492,2024-06-30,False
2493,3,493,2024-06-28,False
2494,3,494,2024-06-28,True
2495,3,495,2024-06-16,False
2496,3,496,2024-05-29,True
2497,3,497,2024-05-23,False
2498,3,498,2024-06-30,True
2499,3,499,2024-06-15,False
2500,3,500,2024-06-28,False
2501,3,501,2024-06-22,False
2502,3,502,2024-06-04,False
2503,3,503,2024-06-19,False
2504,3,504,2024-06-05,True
2505,3,505,2024-06-23,False
2506,3,506,2024-06-22,False
2507,3,507,2024-06-29,False
2508,3,508,2024-05-31,False
2509,3,509,2024-05-25,True
2510,3,510,2024-05-29,True
2511,3,511,2024-06-27,False
2512,3,512,2024-06-29,True
2513,3,513,2024-05-22,True
2514,3,514,2024-06-22,False
2515,3,515,2024-06-21,False
2516,3,516,2024-05-29,False
2517,3,517,2024-05-30,False
2518,3,518,2024-06-27,True
2519,3,519,2024-06-09,False
2520,3,520,2024-05-21,True
2521,3,521,2024-05-23,True
2522,3,522,2024-06-06,True
2523,3,523,2024-05-24,True
2524,3,524,2024-06-25,True
2525,3,525,2024-06-22,False
2526,3,526,2024-06-02,True
2527,3,527,2024-06-28,True
2528,3,528,2024-06-25,True
2529,3,529,2024-06-20,False
2530,3,530,2024-06-20,False
2531,3,531,2024-06-30,False
2532,3,532,2024-05-30,True
2533,3,533,2024-06-23,True
2534,3,534,2024-06-14,False
2535,3,535,2024-06-21,True
2536,3,536,2024-06-21,True
2537,3,537,2024-06-30,True
2538,3,538,2024-06-02,False
2539,3,539,2024-06-18,False
2540,3,540,2024-06-20,False
2541,3,541,2024-05-28,True
2542,3,542,2024-06-13,True
2543,3,543,2024-06-06,False
2544,3,544,2024-06-24,False
2545,3,545,2024-05-22,True
2546,3,546,2024-06-07,False
2547,3,547,2024-05-29,True
2548,3,548,2024-06-16,False
2549,3,549,2024-06-18,False
2550,3,550,2024-06-26,False
2551,3,551,2024-06-28,True
2552,3,552,2024-05-24,False
2553,3,553,2024-06-28,True
2554,3,554,2024-06-21,False
2555,3,555,2024-06-24,True
2556,3,556,2024-06-18,True
2557,3,557,2024-05-23,False
2558,3,558,2024-05-30,False
2559,3,559,2024-06-04,False
2560,3,560,2024-06-29,True
2561,3,561,2024-06-09,True
2562,3,562,2024-05-28,True
2563,3,563,2024-05-23,True
2564,3,564,2024-06-30,True
2565,3,565,2024-05-31,False
2566,3,566,2024-06-07,False
2567,3,567,2024-06-04,True
2568,3,568,2024-06-23,True
2569,3,569,2024-06-30,True
2570,3,570,2024-05-24,True
2571,3,571,2024-05-24,False
2572,3,572,2024-06-29,False
2573,3,573,2024-07-01,False
2574,3,574,2024-06-24,True
2575,3,575,2024-05-24,True
2576,3,576,2024-06-12,False
2577,3,577,2024-05-30,True
2578,3,578,2024-06-25,False
2579,3,579,2024-06-12,False
2580,3,580,2024-05-31,True
2581,3,581,2024-06-09,True
2582,3,582,2024-06-30,True
2583,3,583,2024-05-26,True
2584,3,584,2024-06-30,False
2585,3,585,2024-05-27,False
2586,3,586,2024-06-10,True
2587,3,587,2024-06-02,True
2588,3,588,2024-06-06,True
2589,3,589,2024-06-24,True
2590,3,590,2024-06-15,True
2591,3,591,2024-06-16,False
2592,3,592,2024-05-25,False
2593,3,593,2024-06-20,False
2594,3,594,2024-05-31,True
2595,3,595,2024-05-29,False
2596,3,596,2024-06-05,True
2597,3,597,2024-06-20,True
2598,3,598,2024-07-01,True
2599,3,599,2024-06-21,False
2600,3,600,2024-06-19,False
2601,3,601,2024-05-27,True
2602,3,602,2024-06-18,True
2603,3,603,2024-06-28,True
2604,3,604,2024-05-28,True
2605,3,605,2024-05-29,True
2606,3,606,2024-06-26,False
2607,3,607,2024-06-21,True
2608,3,608,2024-05-22,False
2609,3,609,2024-06-08,True
2610,3,610,2024-06-15,False
2611,3,611,2024-06-02,True
2612,3,612,2024-05-25,True
2613,3,613,2024-06-06,True
2614,3,614,2024-06-30,True
2615,3,615,2024-06-20,True
2616,3,616,2024-06-24,True
2617,3,617,2024-06-23,True
2618,3,618,2024-06-16,False
2619,3,619,2024-06-25,False
2620,3,620,2024-06-18,True
2621,3,621,2024-06-27,False
2622,3,622,2024-06-22,False
2623,3,623,2024-06-09,False
2624,3,624,2024-06-13,True
2625,3,625,2024-06-06,True
2626,3,626,2024-06-23,False
2627,3,627,2024-05-24,False
2628,3,628,2024-06-05,False
2629,3,629,2024-06-01,True
2630,3,630,2024-06-10,False
2631,3,631,2024-06-05,True
2632,3,632,2024-06-04,True
2633,3,633,2024-06-30,False
2634,3,634,2024-05-22,False
2635,3,635,2024-06-10,True
2636,3,636,2024-06-19,False
2637,3,637,2024-06-25,True
2638,3,638,2024-07-01,True
2639,3,639,2024-05-29,True
2640,3,640,2024-06-02,False
2641,3,641,2024-06-04,False
2642,3,642,2024-05-21,True
2643,3,643,2024-06-12,False
2644,3,644,2024-06-29,True
2645,3,645,2024-05-28,False
2646,3,646,2024-06-27,True
2647,3,647,2024-07-01,True
2648,3,648,2024-06-12,True
2649,3,649,2024-05-29,True
2650,3,650,2024-06-25,True
2651,3,651,2024-06-20,True
2652,3,652,2024-06-27,False
2653,3,653,2024-06-15,False
2654,3,654,2024-06-29,False
2655,3,655,2024-06-26,True
2656,3,656,2024-06-05,True
2657,3,657,2024-06-22,True
2658,3,658,2024-06-03,False
2659,3,659,2024-05-26,True
2660,3,660,2024-05-22,True
2661,3,661,2024-06-04,False
2662,3,662,2024-06-05,False
2663,3,663,2024-07-01,True
2664,3,664,2024-05-24,True
2665,3,665,2024-06-12,True
2666,3,666,2024-06-27,False
2667,3,667,2024-06-18,False
2668,3,668,2024-06-09,True
2669,3,669,2024-05-21,False
2670,3,670,2024-05-30,False
2671,3,671,2024-06-17,False
2672,3,672,2024-05-21,True
2673,3,673,2024-06-19,False
2674,3,674,2024-06-22,False
2675,3,675,2024-05-24,False
2676,3,676,2024-06-29,True
2677,3,677,2024-06-01,False
2678,3,678,2024-05-26,True
2679,3,679,2024-06-01,False
2680,3,680,2024-06-11,True
2681,3,681,2024-06-24,True
2682,3,682,2024-06-25,False
2683,3,683,2024-06-22,True
2684,3,684,2024-06-03,True
2685,3,685,2024-06-15,True
2686,3,686,2024-06-06,True
2687,3,687,2024-06-16,True
2688,3,688,2024-06-05,True
2689,3,689,2024-06-09,True
2690,3,690,2024-06-05,False
2691,3,691,2024-06-17,False
2692,3,692,2024-06-21,False
2693,3,693,2024-05-28,True
2694,3,694,2024-06-25,False
2695,3,695,2024-06-27,True
2696,3,696,2024-06-01,True
2697,3,697,2024-06-06,True
2698,3,698,2024-06-06,False
2699,3,699,2024-06-03,True
2700,3,700,2024-05-30,False
2701,3,701,2024-06-05,False
2702,3,702,2024-06-04,False
2703,3,703,2024-05-29,True
2704,3,704,2024-05-25,True
2705,3,705,2024-05-23,False
2706,3,706,2024-05-30,True
2707,3,707,2024-06-24,True
2708,3,708,2024-05-21,False
2709,3,709,2024-05-25,True
2710,3,710,2024-06-03,False
2711,3,711,2024-06-26,False
2712,3,712,2024-06-27,True
2713,3,713,2024-06-14,True
2714,3,714,2024-06-17,True
2715,3,715,2024-06-30,False
2716,3,716,2024-06-20,False
2717,3,717,2024-06-11,False
2718,3,718,2024-06-22,True
2719,3,719,2024-06-29,False
2720,3,720,2024-05-21,True
2721,3,721,2024-06-04,False
2722,3,722,2024-06-10,False
2723,3,723,2024-05-28,True
2724,3,724,2024-06-09,True
2725,3,725,2024-05-26,True
2726,3,726,2024-06-03,True
2727,3,727,2024-05-28,True
2728,3,728,2024-06-20,True
2729,3,729,2024-05-31,True
2730,3,730,2024-05-24,True
2731,3,731,2024-06-20,True
2732,3,732,2024-06-24,False
2733,3,733,2024-06-04,False
2734,3,734,2024-06-24,True
2735,3,735,2024-06-15,True
2736,3,736,2024-06-19,True
2737,3,737,2024-06-11,True
2738,3,738,2024-06-12,False
2739,3,739,2024-06-22,True
2740,3,740,2024-05-31,False
2741,3,741,2024-06-26,True
2742,3,742,2024-06-26,True
2743,3,743,2024-06-01,True
2744,3,744,2024-06-19,False
2745,3,745,2024-06-09,True
2746,3,746,2024-06-17,False
2747,3,747,2024-06-30,True
2748,3,748,2024-06-08,False
2749,3,749,2024-06-11,False
2750,3,750,2024-05-25,True
2751,3,751,2024-06-16,True
2752,3,752,2024-06-29,False
2753,3,753,2024-06-07,True
2754,3,754,2024-06-18,True
2755,3,755,2024-06-12,False
2756,3,756,2024-06-22,True
2757,3,757,2024-06-17,True
2758,3,758,2024-06-14,False
2759,3,759,2024-06-30,True
2760,3,760,2024-07-01,True
2761,3,761,2024-05-28,True
2762,3,762,2024-05-27,False
2763,3,763,2024-05-25,False
2764,3,764,2024-06-26,False
2765,3,765,2024-06-14,True
2766,3,766,2024-06-03,False
2767,3,767,2024-06-08,True
2768,3,768,2024-06-18,True
2769,3,769,2024-05-22,False
2770,3,770,2024-06-01,False
2771,3,771,2024-06-13,False
2772,3,772,2024-05-26,True
2773,3,773,2024-05-28,True
2774,3,774,2024-05-23,True
2775,3,775,2024-05-22,True
2776,3,776,2024-06-12,True
2777,3,777,2024-06-19,True
2778,3,778,2024-06-24,False
2779,3,779,2024-07-01,False
2780,3,780,2024-06-08,False
2781,3,781,2024-05-28,False
2782,3,782,2024-06-04,True
2783,3,783,2024-06-17,True
2784,3,784,2024-06-15,False
2785,3,785,2024-06-09,True
2786,3,786,2024-06-18,False
2787,3,787,2024-05-24,True
2788,3,788,2024-06-10,False
2789,3,789,2024-06-02,True
2790,3,790,2024-06-06,True
2791,3,791,2024-06-26,False
2792,3,792,2024-05-27,True
2793,3,793,2024-05-22,True
2794,3,794,2024-06-24,False
2795,3,795,2024-05-22,False
2796,3,796,2024-06-02,False
2797,3,797,2024-06-30,False
2798,3,798,2024-06-26,True
2799,3,799,2024-06-06,False
2800,3,800,2024-06-09,False
2801,3,801,2024-06-03,True
2802,3,802,2024-06-24,True
2803,3,803,2024-07-01,False
2804,3,804,2024-06-02,True
2805,3,805,2024-06-21,True
2806,3,806,2024-06-15,True
2807,3,807,2024-05-28,False
2808,3,808,2024-06-13,False
2809,3,809,2024-06-11,True
2810,3,810,2024-06-18,False
2811,3,811,2024-06-15,True
2812,3,812,2024-06-03,True
2813,3,813,2024-05-23,False
2814,3,814,2024-05-31,False
2815,3,815,2024-06-04,False
2816,3,816,2024-05-22,False
2817,3,817,2024-06-27,False
2818,3,818,2024-06-08,False
2819,3,819,2024-06-23,True
2820,3,820,2024-06-04,True
2821,3,821,2024-06-10,False
2822,3,822,2024-06-12,False
2823,3,823,2024-05-28,True
2824,3,824,2024-06-15,False
2825,3,825,2024-06-16,True
2826,3,826,2024-06-23,True
2827,3,827,2024-06-02,False
2828,3,828,2024-05-25,True
2829,3,829,2024-06-28,True
2830,3,830,2024-06-02,True
2831,3,831,2024-05-25,False
2832,3,832,2024-06-23,False
2833,3,833,2024-06-02,True
2834,3,834,2024-06-02,True
2835,3,835,2024-05-28,False
2836,3,836,2024-06-29,True
2837,3,837,2024-06-07,True
2838,3,838,2024-05-28,True
2839,3,839,2024-06-15,True
2840,3,840,2024-05-28,True
2841,3,841,2024-06-03,False
2842,3,842,2024-06-21,False
2843,3,843,2024-06-04,True
2844,3,844,2024-06-20,False
2845,3,845,2024-06-02,False
2846,3,846,2024-05-26,False
2847,3,847,2024-06-17,False
2848,3,848,2024-05-27,True
2849,3,849,2024-06-18,False
2850,3,850,2024-06-02,False
2851,3,851,2024-06-07,True
2852,3,852,2024-06-20,False
2853,3,853,2024-05-26,False
2854,3,854,2024-06-03,True
2855,3,855,2024-06-16,False
2856,3,856,2024-05-30,True
2857,3,857,2024-06-20,False
2858,3,858,2024-05-27,True
2859,3,859,2024-06-06,True
2860,3,860,2024-06-10,False
2861,3,861,2024-06-14,True
2862,3,862,2024-05-24,True
2863,3,863,2024-06-04,True
2864,3,864,2024-05-29,False
2865,3,865,2024-06-19,False
2866,3,866,2024-06-08,False
2867,3,867,2024-05-31,True
2868,3,868,2024-06-29,False
2869,3,869,2024-06-02,True
2870,3,870,2024-06-23,False
2871,3,871,2024-05-24,False
2872,3,872,2024-05-21,False
2873,3,873,2024-06-21,False
2874,3,874,2024-06-15,True
2875,3,875,2024-06-19,True
2876,3,876,2024-05-22,True
2877,3,877,2024-06-03,True
2878,3,878,2024-05-30,True
2879,3,879,2024-06-16,False
2880,3,880,2024-06-21,True
2881,3,881,2024-06-04,False
2882,3,882,2024-06-24,False
2883,3,883,2024-06-03,True
2884,3,884,2024-06-12,False
2885,3,885,2024-06-23,False
2886,3,886,2024-06-03,False
2887,3,887,2024-05-31,True
2888,3,888,2024-06-16,True
2889,3,889,2024-06-24,True
2890,3,890,2024-06-24,True
2891,3,891,2024-06-17,False
2892,3,892,2024-06-26,False
2893,3,893,2024-05-25,False
2894,3,894,2024-06-17,False
2895,3,895,2024-06-14,True
2896,3,896,2024-06-28,False
2897,3,897,2024-07-01,False
2898,3,898,2024-05-29,False
2899,3,899,2024-06-06,True
2900,3,900,2024-05-25,False
2901,3,901,2024-06-12,False
2902,3,902,2024-06-18,True
2903,3,903,2024-06-12,True
2904,3,904,2024-06-25,True
2905,3,905,2024-06-12,True
2906,3,906,2024-06-27,True
2907,3,907,2024-06-25,False
2908,3,908,2024-06-27,False
2909,3,909,2024-06-30,True
2910,3,910,2024-06-28,True
2911,3,911,2024-06-24,False
2912,3,912,2024-06-09,False
2913,3,913,2024-06-22,False
2914,3,914,2024-05-25,False
2915,3,915,2024-05-28,True
2916,3,916,2024-06-01,False
2917,3,917,2024-06-06,True
2918,3,918,2024-05-31,True
2919,3,919,2024-06-08,True
2920,3,920,2024-05-27,False
2921,3,921,2024-05-21,False
2922,3,922,2024-06-01,False
2923,3,923,2024-06-15,False
2924,3,924,2024-06-22,True
2925,3,925,2024-05-23,True
2926,3,926,2024-06-28,False
2927,3,927,2024-06-02,False
2928,3,928,2024-06-10,False
2929,3,929,2024-06-30,True
2930,3,930,2024-06-01,False
2931,3,931,2024-06-25,False
2932,3,932,2024-06-03,True
2933,3,933,2024-06-15,True
2934,3,934,2024-05-29,False
2935,3,935,2024-05-30,True
2936,3,936,2024-05-24,False
2937,3,937,2024-06-12,True
2938,3,938,2024-06-01,False
2939,3,939,2024-07-01,True
2940,3,940,2024-05-27,True
2941,3,941,2024-06-22,False
2942,3,942,2024-05-23,False
2943,3,943,2024-06-14,False
2944,3,944,2024-05-31,True
2945,3,945,2024-06-26,True
2946,3,946,2024-06-07,False
2947,3,947,2024-06-25,True
2948,3,948,2024-05-25,True
2949,3,949,2024-06-28,False
2950,3,950,2024-06-13,True
2951,3,951,2024-07-01,True
2952,3,952,2024-06-23,True
2953,3,953,2024-06-22,True
2954,3,954,2024-06-11,False
2955,3,955,2024-06-24,True
2956,3,956,2024-06-11,True
2957,3,957,2024-06-25,False
2958,3,958,2024-05-30,True
2959,3,959,2024-05-22,False
2960,3,960,2024-06-25,True
2961,3,961,2024-06-18,True
2962,3,962,2024-05-31,False
2963,3,963,2024-06-30,True
2964,3,964,2024-06-28,True
2965,3,965,2024-05-30,True
2966,3,966,2024-06-21,True
2967,3,967,2024-05-30,False
2968,3,968,2024-06-22,False
2969,3,969,2024-06-05,True
2970,3,970,2024-06-09,True
2971,3,971,2024-05-26,False
2972,3,972,2024-06-19,True
2973,3,973,2024-06-27,True
2974,3,974,2024-05-23,False
2975,3,975,2024-06-04,True
2976,3,976,2024-06-15,True
2977,3,977,2024-05-31,False
2978,3,978,2024-06-05,False
2979,3,979,2024-06-03,False
2980,3,980,2024-06-25,True
2981,3,981,2024-06-16,True
2982,3,982,2024-06-15,True
2983,3,983,2024-06-23,True
2984,3,984,2024-06-20,True
2985,3,985,2024-05-25,False
2986,3,986,2024-05-26,False
2987,3,987,2024-06-23,True
2988,3,988,2024-05-31,True
2989,3,989,2024-06-30,True
2990,3,990,2024-05-25,False
2991,3,991,2024-05-28,True
2992,3,992,2024-06-02,False
2993,3,993,2024-05-31,True
2994,3,994,2024-05-30,False
2995,3,995,2024-05-24,False
2996,3,996,2024-05-27,False
2997,3,997,2024-05-29,False
2998,3,998,2024-06-24,True
2999,3,999,2024-05-30,False
3000,3,1000,2024-06-04,True
3001,4,1,2023-07-18,True
3002,4,2,2023-08-03,True
3003,4,3,2023-08-01,True
3004,4,4,2023-08-08,True
3005,4,5,2023-08-06,False
3006,4,6,2023-07-23,False
3007,4,7,2023-07-20,False
3008,4,8,2023-07-24,True
3009,4,9,2023-07-31,False
3010,4,10,2023-07-18,False
3011,4,11,2023-08-23,False
3012,4,12,2023-08-22,False
3013,4,13,2023-08-24,True
3014,4,14,2023-07-20,False
3015,4,15,2023-07-20,False
3016,4,16,2023-08-08,False
3017,4,17,2023-08-06,True
3018,4,18,2023-08-26,False
3019,4,19,2023-08-21,True
3020,4,20,2023-08-13,True
3021,4,21,2023-08-06,True
3022,4,22,2023-08-26,False
3023,4,23,2023-08-25,True
3024,4,24,2023-08-11,False
3025,4,25,2023-08-25,True
3026,4,26,2023-07-25,True
3027,4,27,2023-08-27,True
3028,4,28,2023-08-19,False
3029,4,29,2023-07-23,False
3030,4,30,2023-08-13,True
3031,4,31,2023-08-09,True
3032,4,32,2023-08-07,True
3033,4,33,2023-08-17,False
3034,4,34,2023-08-08,True
3035,4,35,2023-08-02,False
3036,4,36,2023-08-25,True
3037,4,37,2023-07-27,True
3038,4,38,2023-08-13,True
3039,4,39,2023-08-18,True
3040,4,40,2023-08-17,False
3041,4,41,2023-07-22,False
3042,4,42,2023-08-07,False
3043,4,43,2023-08-21,False
3044,4,44,2023-07-27,True
3045,4,45,2023-07-31,False
3046,4,46,2023-07-29,False
3047,4,47,2023-07-26,False
3048,4,48,2023-07-25,True
3049,4,49,2023-08-08,False
3050,4,50,2023-08-14,True
3051,4,51,2023-07-26,True
3052,4,52,2023-08-09,False
3053,4,53,2023-08-27,False
3054,4,54,2023-07-31,False
3055,4,55,2023-07-20,False
3056,4,56,2023-08-21,False
3057,4,57,2023-08-26,False
3058,4,58,2023-08-12,True
3059,4,59,2023-08-06,True
3060,4,60,2023-07-26,False
3061,4,61,2023-07-18,True
3062,4,62,2023-07-26,False
3063,4,63,2023-07-24,True
3064,4,64,2023-08-13,False
3065,4,65,2023-07-22,False
3066,4,66,2023-08-03,False
3067,4,67,2023-07-24,False
3068,4,68,2023-07-23,False
3069,4,69,2023-08-23,False
3070,4,70,2023-08-10,True
3071,4,71,2023-08-07,False
3072,4,72,2023-07-21,True
3073,4,73,2023-08-23,False
3074,4,74,2023-07-24,True
3075,4,75,2023-07-25,True
3076,4,76,2023-08-14,True
3077,4,77,2023-07-23,True
3078,4,78,2023-08-25,True
3079,4,79,2023-08-27,True
3080,4,80,2023-08-14,False
3081,4,81,2023-07-30,True
3082,4,82,2023-07-30,True
3083,4,83,2023-08-21,False
3084,4,84,2023-07-29,True
3085,4,85,2023-08-06,False
3086,4,86,2023-07-27,True
3087,4,87,2023-08-21,False
3088,4,88,2023-08-24,False
3089,4,89,2023-08-10,False
3090,4,90,2023-08-04,False
3091,4,91,2023-08-01,False
3092,4,92,2023-07-26,False
3093,4,93,2023-08-05,True
3094,4,94,2023-08-04,False
3095,4,95,2023-08-17,False
3096,4,96,2023-07-30,True
3097,4,97,2023-08-16,True
3098,4,98,2023-08-21,False
3099,4,99,2023-08-17,False
3100,4,100,2023-07-27,False
3101,4,101,2023-08-25,False
3102,4,102,2023-08-19,False
3103,4,103,2023-08-17,True
3104,4,104,2023-08-17,True
3105,4,105,2023-07-23,True
3106,4,106,2023-07-23,False
3107,4,107,2023-07-30,True
3108,4,108,2023-08-09,False
3109,4,109,2023-08-10,False
3110,4,110,2023-08-19,True
3111,4,111,2023-08-18,True
3112,4,112,2023-08-20,False
3113,4,113,2023-08-12,False
