fraud_id,transaction_id,fraud_date,is_fraud
6868,6868,2025-03-16,False
6869,6869,2024-10-12,False
6870,6870,2024-10-30,True
6871,6871,2024-07-14,False
6872,6872,2024-09-07,True
6873,6873,2024-08-21,True
6874,6874,2024-02-20,True
6875,6875,2025-02-15,False
6876,6876,2024-10-28,True
6877,6877,2025-01-11,False
6878,6878,2024-12-31,False
6879,6879,2024-09-07,True
6880,6880,2024-09-05,False
6881,6881,2025-02-21,False
6882,6882,2024-12-14,True
6883,6883,2024-12-19,True
6884,6884,2024-09-08,False
6885,6885,2024-08-21,True
6886,6886,2024-08-06,True
6887,6887,2023-03-26,True
6888,6888,2024-08-27,True
6889,6889,2024-04-23,False
6890,6890,2025-02-19,False
6891,6891,2025-02-20,False
6892,6892,2024-09-23,False
6893,6893,2025-04-02,False
6894,6894,2024-11-24,False
6895,6895,2024-07-28,True
6896,6896,2024-07-01,True
6897,6897,2025-03-29,False
6898,6898,2024-09-09,False
6899,6899,2024-06-18,False
6900,6900,2024-09-20,False
6901,6901,2025-03-21,True
6902,6902,2025-03-10,False
6903,6903,2024-12-11,True
6904,6904,2024-05-01,True
6905,6905,2025-04-08,True
6906,6906,2024-09-09,True
6907,6907,2025-03-09,True
6908,6908,2024-03-27,True
6909,6909,2025-03-19,True
6910,6910,2025-03-04,False
6911,6911,2025-01-15,False
6912,6912,2024-11-22,True
6913,6913,2024-09-21,True
6914,6914,2024-06-15,True
6915,6915,2024-05-16,False
6916,6916,2024-10-10,True
6917,6917,2025-04-05,False
6918,6918,2025-02-22,True
6919,6919,2025-04-07,False
6920,6920,2024-08-27,False
6921,6921,2025-04-10,True
6922,6922,2025-04-09,False
6923,6923,2025-04-10,False
6924,6924,2025-04-10,True
6925,6925,2025-04-09,True
6926,6926,2025-04-11,True
6927,6927,2025-04-04,True
6928,6928,2025-04-10,False
6929,6929,2025-04-09,True
6930,6930,2025-04-04,True
6931,6931,2025-04-10,True
6932,6932,2025-04-09,False
6933,6933,2025-04-09,True
6934,6934,2025-04-11,True
6935,6935,2025-04-11,False
6936,6936,2025-04-07,True
6937,6937,2025-04-10,True
6938,6938,2025-04-10,False
6939,6939,2025-04-10,False
6940,6940,2025-04-10,False
6941,6941,2025-04-08,False
6942,6942,2025-04-06,True
6943,6943,2025-04-09,True
6944,6944,2025-04-07,True
6945,6945,2025-04-08,False
6946,6946,2025-04-11,True
6947,6947,2025-04-10,False
6948,6948,2025-04-10,False
6949,6949,2025-04-11,True
6950,6950,2025-04-10,False
6951,6951,2025-04-10,True
6952,6952,2025-04-11,False
6953,6953,2025-04-10,True
6954,6954,2025-04-11,True
6955,6955,2025-04-10,False
6956,6956,2025-04-11,True
6957,6957,2025-04-10,False
6958,6958,2025-04-10,True
6959,6959,2025-04-09,True
6960,6960,2025-04-10,False
6961,6961,2025-04-09,False
6962,6962,2024-12-28,False
6963,6963,2024-10-18,False
6964,6964,2023-09-12,False
6965,6965,2024-06-12,True
6966,6966,2022-12-31,False
6967,6967,2023-11-06,True
6968,6968,2023-10-11,True
6969,6969,2025-03-06,False
6970,6970,2023-09-21,True
6971,6971,2024-07-02,True
6972,6972,2025-03-02,True
6973,6973,2024-11-29,False
6974,6974,2025-02-15,False
6975,6975,2021-07-16,True
6976,6976,2025-02-03,True
6977,6977,2024-02-29,True
6978,6978,2025-02-02,True
6979,6979,2025-02-28,False
6980,6980,2025-03-26,False
6981,6981,2024-12-16,True
6982,6982,2023-09-20,False
6983,6983,2022-08-14,False
6984,6984,2024-09-27,True
6985,6985,2024-11-07,True
6986,6986,2025-04-10,True
6987,6987,2024-09-01,False
6988,6988,2024-06-24,True
6989,6989,2025-01-13,False
6990,6990,2025-03-19,True
6991,6991,2024-08-05,True
6992,6992,2025-02-26,False
6993,6993,2025-03-03,True
6994,6994,2025-01-29,True
6995,6995,2025-01-23,True
6996,6996,2025-04-05,True
6997,6997,2025-02-13,True
6998,6998,2025-03-12,False
6999,6999,2024-10-04,False
7000,7000,2025-03-27,False
7001,7001,2025-02-22,True
7002,7002,2024-02-18,False
7003,7003,2024-11-01,True
7004,7004,2025-02-26,False
7005,7005,2024-11-26,True
7006,7006,2024-02-05,True
7007,7007,2025-03-22,False
7008,7008,2025-01-18,True
7009,7009,2025-03-11,False
7010,7010,2025-03-04,False
7011,7011,2023-12-29,True
7012,7012,2024-05-04,False
7013,7013,2023-11-04,True
7014,7014,2024-11-27,True
7015,7015,2025-02-07,True
7016,7016,2025-03-18,False
7017,7017,2024-10-08,True
7018,7018,2022-08-28,False
7019,7019,2025-04-02,True
7020,7020,2023-03-27,True
7021,7021,2024-04-16,True
7022,7022,2025-03-31,True
7023,7023,2024-09-17,False
7024,7024,2025-03-20,False
7025,7025,2024-08-29,False
7026,7026,2023-05-14,False
7027,7027,2025-01-07,True
7028,7028,2024-02-27,False
7029,7029,2025-04-09,True
7030,7030,2025-02-01,True
7031,7031,2025-03-15,True
7032,7032,2024-12-25,False
7033,7033,2025-03-16,True
7034,7034,2024-02-28,False
7035,7035,2024-07-11,True
7036,7036,2024-11-20,True
7037,7037,2024-07-31,False
7038,7038,2025-03-04,True
7039,7039,2024-08-28,False
7040,7040,2025-01-23,False
7041,7041,2025-02-11,False
7042,7042,2025-03-10,True
7043,7043,2025-04-05,True
7044,7044,2025-02-25,False
7045,7045,2025-04-10,False
7046,7046,2025-04-10,False
7047,7047,2025-04-01,True
7048,7048,2025-03-25,False
7049,7049,2025-03-23,True
7050,7050,2025-04-01,True
7051,7051,2025-02-14,False
7052,7052,2025-04-08,True
7053,7053,2025-03-17,True
7054,7054,2025-04-08,True
7055,7055,2025-04-09,False
7056,7056,2025-03-31,False
7057,7057,2025-04-07,False
7058,7058,2025-03-29,True
7059,7059,2025-02-23,False
7060,7060,2025-03-05,True
7061,7061,2025-04-07,True
7062,7062,2025-04-08,False
7063,7063,2025-04-07,False
7064,7064,2025-04-10,True
7065,7065,2025-04-08,False
7066,7066,2025-04-09,False
7067,7067,2025-04-09,False
7068,7068,2025-04-09,True
7069,7069,2025-04-10,True
7070,7070,2025-04-10,True
7071,7071,2025-04-09,False
7072,7072,2025-04-07,False
7073,7073,2025-04-09,True
7074,7074,2025-04-10,False
7075,7075,2025-04-09,False
7076,7076,2025-04-06,True
7077,7077,2025-04-08,True
7078,7078,2025-04-08,True
7079,7079,2025-04-11,False
7080,7080,2025-04-08,True
7081,7081,2025-04-10,False
7082,7082,2025-04-08,False
7083,7083,2025-04-10,True
7084,7084,2024-11-24,False
7085,7085,2023-10-04,True
7086,7086,2025-01-01,False
7087,7087,2025-03-13,True
7088,7088,2024-02-22,True
7089,7089,2023-05-16,True
7090,7090,2025-02-22,True
7091,7091,2024-05-21,True
7092,7092,2024-12-11,False
7093,7093,2025-03-08,False
7094,7094,2025-04-08,False
7095,7095,2025-01-22,False
7096,7096,2024-08-06,True
7097,7097,2023-12-18,True
7098,7098,2023-08-02,True
7099,7099,2023-08-27,False
7100,7100,2024-06-27,False
7101,7101,2025-01-24,False
7102,7102,2025-02-25,False
7103,7103,2023-04-27,True
7104,7104,2025-04-05,True
7105,7105,2025-03-24,False
7106,7106,2025-04-03,True
7107,7107,2025-04-04,False
7108,7108,2025-03-30,True
7109,7109,2025-04-11,False
7110,7110,2025-04-07,True
7111,7111,2025-03-22,True
7112,7112,2025-04-07,False
7113,7113,2025-04-11,True
7114,7114,2025-04-02,False
7115,7115,2025-04-08,False
7116,7116,2025-03-29,False
7117,7117,2025-04-08,True
7118,7118,2025-04-09,False
7119,7119,2025-03-18,True
7120,7120,2025-04-06,False
7121,7121,2025-04-10,True
7122,7122,2025-02-03,True
7123,7123,2025-02-01,False
7124,7124,2025-02-06,False
7125,7125,2025-04-01,True
7126,7126,2025-02-07,False
7127,7127,2024-12-01,False
7128,7128,2024-11-28,False
7129,7129,2025-04-08,True
7130,7130,2025-01-24,False
7131,7131,2025-02-23,True
7132,7132,2025-04-10,False
7133,7133,2025-02-19,True
7134,7134,2025-03-28,False
7135,7135,2025-04-06,True
7136,7136,2025-02-28,True
7137,7137,2023-08-04,True
7138,7138,2024-10-18,True
7139,7139,2024-08-16,True
7140,7140,2024-05-30,True
7141,7141,2024-12-07,True
7142,7142,2025-03-28,False
7143,7143,2024-09-07,False
7144,7144,2024-12-26,False
7145,7145,2025-02-28,False
7146,7146,2023-10-22,False
7147,7147,2024-04-22,False
7148,7148,2024-11-27,False
7149,7149,2024-08-06,True
7150,7150,2023-08-17,True
7151,7151,2025-01-22,True
7152,7152,2023-12-02,True
7153,7153,2024-07-27,True
7154,7154,2024-04-09,True
7155,7155,2025-03-18,False
7156,7156,2024-02-10,True
7157,7157,2024-10-30,False
7158,7158,2024-02-12,True
7159,7159,2024-06-04,False
7160,7160,2023-11-24,True
7161,7161,2025-01-18,True
7162,7162,2025-04-10,False
7163,7163,2024-12-13,False
7164,7164,2025-03-30,True
7165,7165,2024-01-14,False
7166,7166,2025-03-09,True
7167,7167,2024-05-05,False
7168,7168,2024-05-27,False
7169,7169,2024-10-31,True
7170,7170,2024-12-06,False
7171,7171,2023-09-18,False
7172,7172,2025-02-22,True
7173,7173,2024-02-11,True
7174,7174,2024-07-30,False
7175,7175,2024-10-27,False
7176,7176,2024-09-18,True
7177,7177,2025-02-11,True
7178,7178,2022-06-17,False
7179,7179,2024-09-15,False
7180,7180,2022-09-18,False
7181,7181,2022-11-01,True
7182,7182,2023-06-23,False
7183,7183,2022-07-17,True
7184,7184,2023-11-07,True
7185,7185,2021-08-13,True
7186,7186,2024-07-15,True
7187,7187,2024-09-14,True
7188,7188,2025-04-10,True
7189,7189,2025-02-17,False
7190,7190,2025-03-13,False
7191,7191,2024-06-19,True
7192,7192,2024-12-08,False
7193,7193,2025-04-05,False
7194,7194,2025-02-03,True
7195,7195,2024-12-23,False
7196,7196,2024-10-20,False
7197,7197,2025-03-30,False
7198,7198,2024-08-21,False
7199,7199,2024-01-18,False
7200,7200,2025-02-24,False
7201,7201,2024-07-17,False
7202,7202,2024-11-08,True
7203,7203,2025-04-02,False
7204,7204,2024-07-25,False
7205,7205,2024-12-21,False
7206,7206,2024-05-29,False
7207,7207,2023-12-29,False
7208,7208,2025-04-04,False
7209,7209,2025-04-06,False
7210,7210,2024-02-26,False
7211,7211,2025-01-08,False
7212,7212,2023-01-08,True
7213,7213,2023-12-24,True
7214,7214,2023-08-24,False
7215,7215,2024-01-02,True
7216,7216,2025-01-22,True
7217,7217,2025-04-01,False
7218,7218,2025-04-10,False
7219,7219,2025-02-05,True
7220,7220,2025-02-27,True
7221,7221,2024-12-15,True
7222,7222,2025-02-20,False
7223,7223,2025-01-18,False
7224,7224,2025-01-12,False
7225,7225,2025-01-29,True
7226,7226,2025-03-03,True
7227,7227,2025-01-07,False
7228,7228,2025-03-30,False
7229,7229,2025-03-24,True
7230,7230,2025-03-24,False
7231,7231,2025-01-27,False
7232,7232,2025-03-30,False
7233,7233,2025-03-15,False
7234,7234,2024-10-28,False
7235,7235,2025-01-04,True
7236,7236,2025-02-27,False
7237,7237,2024-12-30,False
7238,7238,2025-01-23,False
7239,7239,2025-02-03,True
7240,7240,2025-01-12,True
7241,7241,2025-04-06,True
7242,7242,2025-01-04,False
7243,7243,2025-03-06,True
7244,7244,2025-03-31,True
7245,7245,2025-01-04,False
7246,7246,2024-12-05,True
7247,7247,2024-12-11,True
7248,7248,2025-01-16,False
7249,7249,2024-12-14,False
7250,7250,2025-02-04,False
7251,7251,2025-02-09,False
7252,7252,2025-01-31,True
7253,7253,2025-04-02,True
7254,7254,2025-02-15,True
7255,7255,2025-02-27,False
7256,7256,2025-01-28,False
7257,7257,2024-12-07,True
7258,7258,2024-12-15,False
7259,7259,2025-02-24,True
7260,7260,2025-01-14,False
7261,7261,2025-03-17,True
7262,7262,2025-01-13,False
7263,7263,2025-03-20,True
7264,7264,2025-03-04,True
7265,7265,2025-04-01,True
7266,7266,2025-04-04,True
7267,7267,2025-04-07,False
7268,7268,2025-04-03,False
7269,7269,2025-04-04,True
7270,7270,2025-04-10,True
7271,7271,2025-04-04,False
7272,7272,2025-04-07,False
7273,7273,2025-03-31,False
7274,7274,2025-04-11,False
7275,7275,2025-04-08,True
7276,7276,2025-04-08,False
7277,7277,2025-04-11,False
7278,7278,2025-04-10,False
7279,7279,2025-04-08,False
7280,7280,2025-04-09,True
7281,7281,2025-04-04,True
7282,7282,2025-04-10,False
7283,7283,2025-04-02,True
7284,7284,2025-04-10,False
7285,7285,2025-04-06,True
7286,7286,2025-04-10,False
7287,7287,2025-03-17,False
7288,7288,2025-04-06,True
7289,7289,2025-03-22,True
7290,7290,2025-04-07,True
7291,7291,2025-04-08,False
7292,7292,2025-04-07,True
7293,7293,2025-04-05,False
7294,7294,2025-03-24,False
7295,7295,2025-04-05,True
7296,7296,2025-04-09,True
7297,7297,2025-04-09,True
7298,7298,2025-04-04,True
7299,7299,2025-04-07,True
7300,7300,2025-03-29,True
7301,7301,2025-04-09,True
7302,7302,2025-03-28,False
7303,7303,2025-03-31,False
7304,7304,2025-04-10,False
7305,7305,2025-03-17,True
7306,7306,2025-02-12,False
7307,7307,2025-04-01,False
7308,7308,2025-04-09,True
7309,7309,2025-03-07,True
7310,7310,2025-04-07,False
7311,7311,2025-03-10,False
7312,7312,2025-03-08,False
7313,7313,2025-04-09,True
7314,7314,2025-03-18,True
7315,7315,2025-03-10,True
7316,7316,2025-01-27,False
7317,7317,2025-03-24,False
7318,7318,2025-03-09,True
7319,7319,2025-03-23,True
7320,7320,2025-04-05,False
7321,7321,2025-02-03,False
7322,7322,2025-03-15,True
7323,7323,2025-02-22,True
7324,7324,2025-03-27,True
7325,7325,2025-04-10,True
7326,7326,2025-04-11,True
7327,7327,2025-04-10,True
7328,7328,2025-04-10,False
7329,7329,2025-04-11,False
7330,7330,2025-04-10,True
7331,7331,2025-04-10,False
7332,7332,2025-04-10,True
7333,7333,2025-04-10,True
7334,7334,2025-04-10,True
7335,7335,2025-04-11,False
7336,7336,2025-04-11,False
7337,7337,2025-04-11,False
7338,7338,2025-04-11,False
7339,7339,2025-04-10,False
7340,7340,2025-04-10,False
7341,7341,2025-04-11,False
7342,7342,2025-04-09,True
7343,7343,2025-04-08,True
7344,7344,2025-04-10,True
7345,7345,2025-04-10,True
7346,7346,2025-04-08,False
7347,7347,2025-04-10,False
7348,7348,2025-04-10,True
7349,7349,2025-04-08,False
7350,7350,2025-04-10,False
7351,7351,2025-04-06,True
7352,7352,2025-04-11,False
7353,7353,2025-03-19,False
7354,7354,2024-11-13,False
7355,7355,2024-07-10,False
7356,7356,2024-02-04,False
7357,7357,2025-01-03,True
7358,7358,2025-04-08,False
7359,7359,2024-03-13,True
7360,7360,2025-01-14,True
7361,7361,2024-10-01,False
7362,7362,2024-11-11,False
7363,7363,2025-03-31,False
7364,7364,2025-03-04,True
7365,7365,2024-11-01,False
7366,7366,2024-12-30,True
7367,7367,2025-03-09,True
7368,7368,2025-03-28,False
7369,7369,2025-03-04,True
7370,7370,2024-12-05,True
7371,7371,2024-10-22,True
7372,7372,2024-08-25,False
7373,7373,2025-04-10,False
7374,7374,2025-04-04,False
7375,7375,2024-12-07,True
7376,7376,2024-09-17,False
7377,7377,2025-02-23,False
7378,7378,2025-03-22,False
7379,7379,2024-12-09,False
7380,7380,2025-04-06,True
7381,7381,2024-10-17,False
7382,7382,2024-05-14,False
7383,7383,2024-10-12,True
7384,7384,2025-01-09,False
7385,7385,2023-11-27,False
7386,7386,2025-01-17,False
7387,7387,2024-08-29,False
7388,7388,2025-03-25,True
7389,7389,2024-12-08,False
7390,7390,2025-02-09,False
7391,7391,2025-02-10,False
7392,7392,2025-02-08,False
7393,7393,2025-03-19,False
7394,7394,2023-12-17,True
7395,7395,2024-11-21,False
7396,7396,2025-02-27,False
7397,7397,2024-11-02,True
7398,7398,2025-03-20,True
7399,7399,2025-02-27,True
7400,7400,2024-09-19,False
7401,7401,2025-01-25,False
7402,7402,2025-01-23,True
7403,7403,2024-12-31,False
7404,7404,2025-03-29,True
7405,7405,2025-03-07,True
7406,7406,2025-03-31,False
7407,7407,2025-04-07,True
7408,7408,2024-12-11,True
7409,7409,2024-10-16,False
7410,7410,2025-02-01,False
7411,7411,2024-11-04,False
7412,7412,2024-10-26,True
7413,7413,2024-09-26,True
7414,7414,2025-03-21,True
7415,7415,2025-03-19,False
7416,7416,2025-01-06,False
7417,7417,2025-04-02,True
7418,7418,2025-04-03,False
7419,7419,2025-03-19,False
7420,7420,2025-03-01,False
7421,7421,2025-01-04,False
7422,7422,2025-02-22,True
7423,7423,2025-04-10,False
7424,7424,2025-03-23,False
7425,7425,2025-04-04,False
7426,7426,2025-04-05,True
7427,7427,2025-01-15,True
7428,7428,2025-03-21,True
7429,7429,2025-04-09,False
7430,7430,2025-01-23,False
7431,7431,2025-02-20,False
7432,7432,2025-01-06,True
7433,7433,2025-03-18,False
7434,7434,2025-04-02,False
7435,7435,2025-02-26,True
7436,7436,2025-02-23,True
7437,7437,2025-02-26,True
7438,7438,2025-03-20,True
7439,7439,2025-02-23,True
7440,7440,2025-04-07,False
7441,7441,2025-01-23,True
7442,7442,2025-03-02,True
7443,7443,2025-03-24,True
7444,7444,2025-02-15,False
7445,7445,2025-04-01,True
7446,7446,2025-03-13,False
7447,7447,2025-04-02,True
7448,7448,2025-03-18,True
7449,7449,2025-03-08,False
7450,7450,2025-04-09,True
7451,7451,2025-02-18,True
7452,7452,2025-03-22,False
7453,7453,2025-04-08,False
7454,7454,2025-02-06,False
7455,7455,2025-03-08,False
7456,7456,2023-04-04,False
7457,7457,2023-06-08,True
7458,7458,2024-07-16,True
7459,7459,2023-04-16,True
7460,7460,2024-11-18,False
7461,7461,2023-11-20,False
7462,7462,2024-05-08,False
7463,7463,2024-06-28,False
7464,7464,2025-03-14,False
7465,7465,2024-02-20,True
7466,7466,2022-03-15,False
7467,7467,2022-06-06,False
7468,7468,2024-02-25,False
7469,7469,2024-11-07,True
7470,7470,2024-09-13,True
7471,7471,2024-09-20,True
7472,7472,2023-04-28,False
7473,7473,2025-02-28,True
7474,7474,2025-01-11,True
7475,7475,2023-09-12,False
7476,7476,2024-11-17,True
7477,7477,2023-03-14,True
7478,7478,2025-02-03,True
7479,7479,2025-01-31,False
7480,7480,2025-03-26,True
7481,7481,2025-02-14,True
7482,7482,2025-04-07,True
7483,7483,2024-10-04,False
7484,7484,2025-03-28,True
7485,7485,2025-02-12,True
7486,7486,2024-08-22,True
7487,7487,2024-09-18,True
7488,7488,2024-05-26,True
7489,7489,2024-12-10,False
7490,7490,2025-03-31,True
7491,7491,2024-09-04,False
7492,7492,2025-03-07,False
7493,7493,2024-11-26,True
7494,7494,2025-02-07,True
7495,7495,2025-02-18,False
7496,7496,2025-03-06,False
7497,7497,2025-04-05,True
7498,7498,2025-04-09,False
7499,7499,2025-04-07,False
7500,7500,2025-04-09,True
7501,7501,2025-04-08,False
7502,7502,2025-04-08,False
7503,7503,2025-04-08,False
7504,7504,2025-04-10,True
7505,7505,2025-04-09,False
7506,7506,2025-04-07,True
7507,7507,2025-04-10,False
7508,7508,2025-04-07,True
7509,7509,2025-04-09,False
7510,7510,2025-04-09,True
7511,7511,2025-04-11,True
7512,7512,2025-04-10,True
7513,7513,2025-04-06,False
7514,7514,2025-04-08,False
7515,7515,2025-04-10,False
7516,7516,2025-04-05,True
7517,7517,2024-04-02,False
7518,7518,2024-11-09,False
7519,7519,2024-01-24,False
7520,7520,2025-03-02,True
7521,7521,2024-03-17,False
7522,7522,2024-01-04,True
7523,7523,2024-08-15,False
7524,7524,2022-10-12,True
7525,7525,2022-03-14,True
7526,7526,2024-11-10,True
7527,7527,2025-03-01,False
7528,7528,2025-01-06,True
7529,7529,2021-09-06,False
7530,7530,2024-06-15,False
7531,7531,2025-03-16,True
7532,7532,2025-02-10,True
7533,7533,2024-11-24,False
7534,7534,2023-12-07,False
7535,7535,2024-06-16,True
7536,7536,2024-10-17,False
7537,7537,2025-01-15,False
7538,7538,2024-10-08,False
7539,7539,2025-01-11,False
7540,7540,2022-10-11,True
7541,7541,2025-01-04,False
7542,7542,2025-01-31,False
7543,7543,2024-05-03,False
7544,7544,2025-01-08,False
7545,7545,2025-03-03,True
7546,7546,2025-04-11,False
7547,7547,2025-03-23,False
7548,7548,2024-05-19,True
7549,7549,2025-04-02,True
7550,7550,2025-04-09,False
7551,7551,2024-01-05,True
7552,7552,2025-04-03,True
7553,7553,2025-04-10,True
7554,7554,2024-11-04,True
7555,7555,2025-03-04,True
7556,7556,2025-04-06,True
7557,7557,2025-03-18,False
7558,7558,2025-01-22,False
7559,7559,2025-03-16,False
7560,7560,2024-02-25,False
7561,7561,2024-07-18,True
7562,7562,2024-12-24,True
7563,7563,2024-11-05,True
7564,7564,2023-05-05,False
7565,7565,2024-08-05,False
7566,7566,2023-11-24,False
7567,7567,2023-03-04,False
7568,7568,2023-12-31,True
7569,7569,2025-01-05,True
7570,7570,2025-03-18,True
7571,7571,2024-03-06,True
7572,7572,2024-11-30,True
7573,7573,2024-04-18,True
7574,7574,2025-03-26,False
7575,7575,2025-03-17,True
7576,7576,2022-07-21,False
7577,7577,2023-03-04,True
7578,7578,2024-03-10,True
7579,7579,2023-01-02,True
7580,7580,2024-06-13,True
7581,7581,2021-09-17,True
7582,7582,2025-01-22,False
7583,7583,2023-10-13,False
7584,7584,2024-10-20,False
7585,7585,2025-03-02,True
7586,7586,2024-06-05,True
7587,7587,2024-09-04,False
7588,7588,2025-03-10,True
7589,7589,2025-03-20,True
7590,7590,2024-05-20,True
7591,7591,2024-09-04,False
7592,7592,2025-04-08,True
7593,7593,2025-03-25,True
7594,7594,2024-10-17,True
7595,7595,2024-11-01,True
7596,7596,2025-01-17,False
7597,7597,2024-12-04,False
7598,7598,2025-02-24,False
7599,7599,2025-04-08,True
7600,7600,2024-11-25,True
7601,7601,2025-01-11,True
7602,7602,2025-01-18,True
7603,7603,2024-10-07,False
7604,7604,2025-04-03,False
7605,7605,2024-11-06,False
7606,7606,2024-10-29,False
7607,7607,2024-10-18,False
7608,7608,2025-02-03,False
7609,7609,2024-09-12,True
7610,7610,2025-01-09,True
7611,7611,2025-01-09,True
7612,7612,2024-11-28,False
7613,7613,2024-12-17,True
7614,7614,2024-05-11,False
7615,7615,2024-08-31,True
7616,7616,2025-03-12,False
7617,7617,2025-03-28,True
7618,7618,2025-03-22,False
7619,7619,2024-05-18,True
7620,7620,2024-11-17,False
7621,7621,2025-04-06,True
7622,7622,2025-01-05,True
7623,7623,2025-02-23,True
7624,7624,2025-03-30,False
7625,7625,2024-09-09,True
7626,7626,2025-02-23,False
7627,7627,2025-01-14,False
7628,7628,2025-03-08,True
7629,7629,2024-11-11,False
7630,7630,2024-12-28,True
7631,7631,2024-10-03,True
7632,7632,2024-02-10,False
7633,7633,2025-03-10,True
7634,7634,2025-03-21,False
7635,7635,2024-08-30,False
7636,7636,2024-12-29,True
7637,7637,2025-03-16,False
7638,7638,2025-03-17,True
7639,7639,2025-04-06,False
7640,7640,2025-03-30,True
7641,7641,2025-04-10,True
7642,7642,2025-04-10,True
7643,7643,2025-03-19,False
7644,7644,2025-04-04,True
7645,7645,2025-04-01,False
7646,7646,2025-04-03,False
7647,7647,2025-04-08,False
7648,7648,2025-04-10,True
7649,7649,2025-03-26,True
7650,7650,2025-03-31,False
7651,7651,2025-04-08,True
7652,7652,2025-03-15,True
7653,7653,2025-03-31,False
7654,7654,2025-03-16,False
7655,7655,2025-04-03,True
7656,7656,2025-03-30,True
7657,7657,2025-04-03,False
7658,7658,2025-04-09,True
7659,7659,2024-02-14,True
7660,7660,2024-08-05,True
7661,7661,2024-10-29,False
7662,7662,2023-08-17,False
7663,7663,2025-03-15,False
7664,7664,2024-11-18,False
7665,7665,2025-02-12,True
7666,7666,2025-01-29,True
7667,7667,2023-09-15,False
7668,7668,2024-07-12,False
7669,7669,2024-05-21,True
7670,7670,2024-06-06,False
7671,7671,2024-08-31,False
7672,7672,2025-03-17,True
7673,7673,2024-07-07,True
7674,7674,2024-03-01,False
7675,7675,2025-04-06,False
7676,7676,2024-09-22,True
7677,7677,2024-12-29,False
7678,7678,2025-02-18,False
7679,7679,2023-10-08,True
7680,7680,2023-06-30,True
7681,7681,2024-03-02,False
7682,7682,2022-06-02,True
7683,7683,2023-02-02,False
7684,7684,2023-01-12,False
7685,7685,2023-07-24,False
7686,7686,2024-09-19,False
7687,7687,2023-01-13,True
7688,7688,2023-04-03,False
7689,7689,2022-06-21,True
7690,7690,2022-05-30,True
7691,7691,2025-01-14,True
7692,7692,2024-03-21,True
7693,7693,2024-10-05,False
7694,7694,2023-03-13,True
7695,7695,2022-01-17,True
7696,7696,2025-02-23,True
7697,7697,2025-02-22,False
7698,7698,2025-02-09,True
7699,7699,2024-12-12,False
7700,7700,2023-06-13,True
7701,7701,2024-06-13,False
7702,7702,2025-04-09,False
7703,7703,2023-12-14,False
7704,7704,2024-05-04,True
7705,7705,2025-02-17,True
7706,7706,2024-11-20,False
7707,7707,2024-06-15,False
7708,7708,2025-02-12,False
7709,7709,2024-12-25,False
7710,7710,2025-02-14,False
7711,7711,2025-02-21,False
7712,7712,2024-12-30,True
7713,7713,2025-01-12,False
7714,7714,2024-11-15,False
7715,7715,2025-02-23,False
7716,7716,2023-12-11,True
7717,7717,2023-08-26,True
7718,7718,2023-10-16,False
7719,7719,2023-10-24,False
7720,7720,2025-01-04,True
7721,7721,2025-01-16,False
7722,7722,2022-11-29,False
7723,7723,2025-04-01,True
7724,7724,2023-11-28,True
7725,7725,2025-03-17,True
7726,7726,2024-12-16,True
7727,7727,2024-11-21,False
7728,7728,2024-03-02,False
7729,7729,2024-12-11,True
7730,7730,2025-03-28,True
7731,7731,2022-08-12,False
7732,7732,2024-07-24,True
7733,7733,2025-02-23,True
7734,7734,2024-11-21,True
7735,7735,2025-04-10,False
7736,7736,2024-03-01,True
7737,7737,2023-10-16,True
7738,7738,2025-02-11,True
7739,7739,2023-12-31,False
7740,7740,2024-02-08,False
7741,7741,2024-05-15,True
7742,7742,2025-04-03,True
7743,7743,2024-12-17,True
7744,7744,2024-10-23,True
7745,7745,2024-08-19,False
7746,7746,2024-12-29,False
7747,7747,2024-06-01,True
7748,7748,2025-02-07,True
7749,7749,2025-03-19,False
7750,7750,2025-02-06,False
7751,7751,2024-02-04,True
7752,7752,2024-08-25,True
7753,7753,2024-08-19,True
7754,7754,2024-06-30,False
7755,7755,2025-02-06,False
7756,7756,2024-09-26,False
7757,7757,2024-12-21,False
7758,7758,2024-12-24,False
7759,7759,2024-11-29,False
7760,7760,2025-02-08,False
7761,7761,2024-07-19,True
7762,7762,2025-03-14,True
7763,7763,2025-03-14,True
7764,7764,2024-11-10,True
7765,7765,2023-11-28,True
7766,7766,2024-07-27,True
7767,7767,2023-10-31,True
7768,7768,2025-03-30,True
7769,7769,2023-04-04,True
7770,7770,2025-02-17,True
7771,7771,2025-03-22,False
7772,7772,2024-06-15,True
7773,7773,2025-01-24,False
7774,7774,2024-09-23,True
7775,7775,2024-12-19,True
7776,7776,2024-05-21,False
7777,7777,2024-10-25,False
7778,7778,2025-02-26,True
7779,7779,2025-02-15,False
7780,7780,2025-03-03,False
7781,7781,2025-03-24,False
7782,7782,2025-04-07,False
7783,7783,2025-03-03,False
7784,7784,2025-01-28,False
7785,7785,2025-03-27,False
7786,7786,2025-03-17,True
7787,7787,2025-03-18,True
7788,7788,2025-04-08,True
7789,7789,2025-04-06,True
7790,7790,2025-02-23,False
7791,7791,2025-04-07,False
7792,7792,2025-01-27,True
7793,7793,2025-01-02,True
7794,7794,2025-01-06,False
7795,7795,2025-04-09,False
7796,7796,2025-02-13,True
7797,7797,2025-02-22,False
7798,7798,2025-04-05,False
